	25	12	51	60	15	35	24	6	33	8	2	16	20	53	45	43	26	49	14	0	32	50	37	63	31	7	44	42	3	41	10	48	34	38	28	39	54	40	9	47	11	18	4	17	5	1	22	56	46	52	13	19	59	62	23	55	61	58	36	57	30	29	27	21
Methanogenium_organophilum	47530	62702	34410	38039	50263	9885	16051	31593	39548	59304	65163	51414	50725	45361	66331	31389	24390	45806	18929	73989	34399	45276	68016	33421	42311	38630	38598	35241	46731	69923	36517	41940	32641	34917	42030	25552	20462	13822	68602	29452	68002	40869	50099	47965	54079	45117	28922	16330	28729	39010	31845	61085	33380	35242	72610	25473	33545	24969	70712	27079	22893	37269	39552	52083
Methanogenium_sp_S4BF	46373	58175	34582	36566	50460	8161	12556	28086	34359	49182	53587	44363	47407	50866	68726	27068	22061	44846	16793	63100	27668	42872	65729	34295	46089	36840	37343	30559	43447	62915	30652	38316	27761	32371	38879	24191	21618	10894	64464	27010	64236	40699	44048	46804	52678	40189	29307	13775	25804	40572	33402	62102	32801	34754	77571	25927	37251	21288	68094	26980	22039	37978	40930	53455
Methanohalobium_evestigatum_Z_7303	25218	59301	15971	21954	38488	18240	30461	45171	51729	99311	103283	65266	46441	16252	38109	35862	26553	26464	21848	137627	83756	34067	42867	11002	9279	18507	33619	58972	57830	65824	47968	39773	52481	28245	19552	11842	14815	35513	64044	24559	63121	32693	62489	29126	45116	62106	18836	25449	29269	22792	28843	52367	17720	24031	20960	6032	8343	28254	67784	13803	8220	9986	28907	21917
Methanohalophilus_halophilus	26347	46082	16794	24814	44082	11907	19966	32484	37845	64246	68623	52302	42040	27689	44196	31415	25079	23396	16734	84835	46285	30206	49274	18175	14745	16146	27640	41528	51563	59660	36260	32994	34169	22342	19280	12706	14622	18666	52893	25253	53527	29853	44525	28326	36238	39961	22905	18658	25252	26523	28114	46963	18407	20058	25724	7731	16676	19836	54110	13959	8951	12171	28746	30460
Methanohalophilus_mahii_DSM_5219	26209	47142	17528	25483	43857	12111	19353	32495	37734	63430	67211	51740	41602	27433	43550	30691	24315	24142	16294	84615	45014	30691	48173	18052	14955	16357	28317	38672	51118	56967	35679	35033	33575	21723	19777	12900	14365	18310	52619	25065	53216	30036	45148	28700	36600	40281	22739	18655	24595	26898	28211	47305	18025	19984	26232	7878	16778	19151	53425	13751	8966	12275	28887	30389
Methanolacinia_petrolearia_DSM_11571	55810	75364	39814	41174	61814	12250	20239	36980	41973	74040	75715	50707	36504	46919	56670	29205	34519	46576	19924	98212	55616	53538	76566	31052	44048	40695	35417	45823	65969	86693	40890	50275	40871	36192	68943	44949	21353	21688	83296	22260	58995	36548	47798	32247	46376	49796	34312	20043	27318	32522	38342	58753	21886	26016	68754	25146	30641	27296	66779	29382	24092	35715	36927	47061
Methanolobus_mangrovi	38763	69135	24715	31757	54429	16924	29476	48272	48994	83777	80262	67723	50596	29236	58450	39598	36487	34410	25358	97798	60727	42601	56709	15299	15077	22579	41159	47328	73975	77358	44706	46303	45566	31770	25748	15089	21194	25650	65612	28579	74866	42084	62088	38363	43417	52310	26593	23456	32220	34161	42404	61623	23859	24673	27232	9303	16714	29619	78054	19660	12064	15220	37191	26946
Methanolobus_sediminis	41571	75644	25751	33290	55198	17519	31699	53361	51246	88500	89573	74428	51549	28611	61977	42652	40020	37100	27469	108171	67165	43784	58751	13441	15026	23802	44801	52875	79369	84673	48941	50124	46519	35261	25803	14854	22569	29321	69716	29060	78546	43327	68488	41282	45391	58301	27695	25452	35230	36640	45727	66663	25317	25148	28489	9256	15826	32158	84803	20489	12456	15476	40332	24357
Methanolobus_zinderi	45153	70194	30262	36170	60466	14914	26675	46671	49625	78629	70010	60662	48710	35110	58180	35779	37130	39382	25001	92582	54924	48659	65785	19360	23002	26452	41094	45129	73565	76076	38360	47559	45868	34458	33903	21554	23890	22460	70484	28923	69058	40549	59470	39970	45508	50489	30379	23557	33364	34494	45141	67475	26650	28668	39713	12317	19952	27906	76934	22517	14961	19238	41026	32805
Methanomethylophilus_alvi	38484	36828	28951	35282	46327	7278	11646	17708	24296	26038	19058	21466	34486	34068	31072	13290	20146	43381	10219	19999	13241	30730	58645	25918	32009	34575	18287	11224	29030	37954	11542	26658	18337	20060	46815	28881	11919	4762	40212	22604	38579	30474	27719	24704	32728	22226	27177	11646	16904	15326	18281	32572	16456	24352	49280	19641	26808	15369	31555	29984	23856	28403	20412	38915
Methanomethylovorans_hollandica_DSM_15978	40583	74356	27507	32022	55550	20944	35729	49183	52456	91490	79045	64693	53883	34335	61625	36947	37057	32456	25294	104388	65224	46662	58579	17777	15426	21985	37157	48219	76320	72043	42026	46897	51017	35124	25174	15194	25278	27998	67676	31672	74544	44147	62948	40167	42898	51912	28725	25070	32927	35698	49367	65064	24615	24612	26181	10293	18991	27441	73941	17723	11992	17067	39673	31022
Methanomicrobium_antiquum	33947	72811	22486	25140	41601	11327	19626	38554	34215	83665	107585	66140	30940	27061	49424	37454	29163	30478	18595	166683	78087	33214	47136	12231	18438	17895	38113	65179	70607	74484	49027	41787	39912	31746	18441	11209	14046	34135	65665	18587	59112	32545	58593	27259	30180	52872	21629	15345	27128	28004	32441	54081	16142	14237	28846	11436	16287	22834	72130	14665	8628	17143	30186	19567
Methanonatronarchaeum_sp_AMET6_2	27574	38452	16636	14974	28981	14759	26507	26751	25362	40460	32962	35175	29815	18244	18086	19223	18877	20462	12170	68023	34571	16627	27915	9508	8193	14920	16906	30804	33298	37537	17760	22220	22581	22891	18236	11436	12202	16336	30454	15368	26609	16683	36107	21126	31824	42499	16883	11407	16608	9386	22194	26906	10611	14130	16305	5623	8458	19666	30024	9324	7946	10101	15967	19345
Methanonatronarchaeum_sp_AMET_Sl	23300	46357	15011	15314	26353	18628	32488	31530	27158	55249	53043	49440	34392	14571	15971	23117	17169	18697	13355	110164	49400	18166	25084	7960	6545	14316	17119	38148	39819	38592	24299	28134	24691	19719	17643	10397	9454	22793	34614	15663	30688	17208	45614	20280	35014	56425	14504	12733	13940	10439	20465	23432	9558	13004	12472	4299	6943	20721	32475	7594	6394	7994	11890	17551
Methanoplanus_endosymbiosus	56556	92667	37954	39065	61869	12664	22364	51958	47899	103903	112432	71397	46141	44272	68673	41039	38712	43615	26764	131060	85655	50012	73066	22388	37254	24064	51778	60312	77107	92771	58208	50490	52581	48602	24177	14861	21755	35222	86570	25662	76669	44485	67180	40848	50735	60013	32677	21651	35891	41141	42330	83903	26289	24985	57056	13815	28536	30102	97526	23775	12615	20674	49362	37222
Methanoplanus_sp_FWC_SCC4	33923	62775	23127	27090	45199	9051	16278	34127	34038	74538	92094	60678	30659	27070	48619	35098	26877	30648	17628	134297	63504	33989	50047	17550	21507	19911	36540	54504	61539	68431	43757	39796	35904	28681	21449	13465	13828	27477	62174	18460	56497	29634	54340	29821	34433	48642	22547	15171	26469	28977	29063	52734	17706	17207	34777	10469	17302	22075	68423	16382	10368	15752	30319	27093
Methanopyrus_kandleri_AV19	50621	25812	37239	35779	40857	9423	15155	22201	25775	10983	9628	14133	31696	40930	19503	10002	18153	40980	14037	11475	10671	26159	51985	28491	42312	48304	17245	7597	23796	31229	5987	25438	7647	15248	61222	39789	21679	7078	32044	20853	16472	12964	17791	36660	42154	23218	26808	19470	11339	13484	31014	25052	26173	30388	67074	31393	28364	17769	27762	31132	34963	48836	18217	47314
Methanoregula_boonei_6A8	47996	51077	35701	38802	53987	7867	12771	27204	36087	36055	41098	49505	48321	61309	63106	29534	25665	38905	15259	72647	28202	49501	75356	43657	57697	40288	25851	31981	51222	51438	21892	34242	21599	26191	49715	32469	24712	12856	67090	29502	49328	32141	37263	40350	56609	42539	29836	21465	22111	40605	41102	51420	29337	36140	92755	32893	43882	23361	51582	26170	23340	47047	36726	66582
Methanoregula_formicica_SMSP	56439	57955	42533	46453	59852	7873	12936	30279	35762	37494	42775	52114	51716	65359	67703	30311	30975	50685	16891	60762	25435	54491	84631	46577	64715	49369	32419	28955	51943	64175	24839	43813	21983	29663	64993	42131	28569	11054	73219	31542	58698	40380	43440	43775	60273	47094	33467	19377	24972	41760	44667	57315	31394	38227	100284	38829	46632	29276	61764	34654	28566	54359	41329	68941
Methanosalsum_zhilinae_DSM_4017	28911	58447	18808	23411	39560	14606	24142	38658	41059	82539	81757	52417	42634	20838	43747	32448	25183	22923	19785	96180	56838	38515	46950	12169	9035	12369	32506	42808	53435	62639	41130	36463	43162	29306	14520	8723	16434	22936	62191	24714	59575	32557	48483	27605	33191	40646	21458	18716	24187	26309	31036	55644	17351	18838	17320	5240	11493	21588	68972	12385	6762	8639	33955	21596
Methanosarcina_acetivorans_C2A	100400	152664	65696	83340	129041	36185	59702	103036	90518	158429	187114	127155	88729	82225	103888	76024	78413	74842	48381	304690	143177	70469	134732	56117	55104	58122	79947	130184	172493	177967	85986	117967	80846	69940	73177	46558	49819	65520	127243	56510	116540	63266	108471	60071	92740	127058	66102	49285	53482	66727	106780	130754	37947	44873	83391	26429	40967	56746	136122	41896	29258	40495	82119	87621
Methanosarcina_barkeri_227	75870	121929	44264	53645	90569	32608	57765	91713	75613	147862	173224	106667	68440	54287	78725	64787	64295	51402	42434	258819	139926	51496	92732	30246	27667	38729	63012	115999	138266	142361	78605	83516	73398	60368	47077	29235	37118	63681	101096	44086	92304	48207	85868	44449	62826	100917	45228	41368	43882	47883	80534	96407	28430	30686	44288	16398	26101	45631	109774	27766	19438	26850	60418	48377
Methanosarcina_barkeri_3	77739	125570	45707	56336	93051	33719	60606	98196	78775	150445	171557	106954	66399	53275	78358	64227	66085	52937	44471	262093	146019	52105	93495	29057	28387	40743	64116	116437	143043	141339	79148	87641	75837	59986	47988	30075	37620	67893	99957	43594	92288	47145	88687	45261	64464	106183	46072	43545	44144	48701	80606	97530	28045	30787	46352	15241	25498	48057	108594	28734	20045	26071	61143	46271
Methanosarcina_barkeri_CM1	75952	123000	44419	53831	90903	32724	58086	91869	76001	148109	173707	106805	68486	54391	78746	65032	64703	51585	42593	261109	141055	51593	92424	30382	27722	39044	63162	116316	139297	142529	79359	84173	73353	60578	47146	29181	37173	64359	101116	44101	92655	48109	85829	44207	63048	101370	45104	41493	43725	48092	80793	96527	28340	30641	44190	16417	26171	45517	109839	27795	19559	27065	60305	48264
Methanosarcina_barkeri_MS	75786	126463	46048	55133	91881	33512	58838	93454	77861	151099	176051	109438	70380	55189	78895	65847	64156	52759	43213	266304	142446	53397	93996	30595	27852	40144	65208	115335	142435	141635	80882	87989	74492	59011	48218	29466	37467	65727	102326	44785	94899	48836	89231	46259	64693	103138	46165	41800	43890	50043	82306	98402	28657	30457	44996	16227	26591	46420	110689	28244	20055	27586	60783	48823
Methanosarcina_barkeri_str_Wiesmoor	80988	136733	49487	59320	97988	36774	63132	100292	83218	162471	189850	117351	76651	59857	84599	69670	68527	56629	46367	285058	152335	56717	100694	32676	29570	42746	68953	122414	152221	152221	86109	95327	79000	63265	52238	31739	39821	70213	110262	47951	100852	53107	95478	49800	70045	111038	50236	45158	47192	52888	87787	105634	30365	32142	48439	17774	28777	49373	118793	30104	21423	29641	65726	53976
Methanosarcina_flavescens	59508	92532	39294	42439	74167	23880	38239	60944	52151	100865	114150	72466	49724	46491	62057	44622	46984	37777	28786	169737	95503	39695	73773	27795	24047	27743	45086	76138	102542	100462	54852	62441	51399	44573	36118	23581	30019	42932	74773	32313	64819	34785	58170	32121	48427	68656	38398	29283	31177	39595	65719	76417	20899	23017	36836	14774	21338	31241	76281	20434	14298	23083	48274	43046
Methanosarcina_horonobensis_HB_1_JCM_15518	90029	144203	58051	67915	110976	34527	57105	96108	81443	150345	168451	109443	74388	67455	93000	66628	70226	62840	45597	270773	139594	61372	111430	40082	39289	45471	70927	115550	156838	152370	79165	102225	76205	66628	56686	35392	44761	63443	110967	47416	101275	54836	95178	50458	75113	109847	56605	44870	47928	58975	93935	117927	31543	35752	61076	20820	32085	49176	118408	33734	22765	32783	74110	64092
Methanosarcina_lacustris_Z_7289	70295	107924	45099	57127	93699	26210	44022	75458	64277	118389	140916	94949	64959	57833	77230	57702	56569	51208	34693	227839	110863	48728	95240	38959	34385	38175	57703	99326	125376	127095	65012	80554	58845	50799	47131	29148	35098	50847	91557	41042	84247	44790	79381	43450	65811	93007	47913	35491	40207	48195	76275	94333	27549	31657	52714	17745	27043	41130	98258	28795	19525	27901	59955	62153
Methanosarcina_mazei_C16	70680	118558	48169	59029	95023	26702	40197	73069	64351	128125	145099	88096	62418	59103	77337	52112	56321	52187	35075	235154	118170	48273	93154	36768	33768	36629	59006	95461	130114	126660	65772	87430	61365	50534	43564	27005	36534	52989	88814	38955	83686	46506	80103	42657	64561	89866	49669	34752	38682	49208	79768	102456	25847	29007	51556	17720	26535	38284	99242	27879	18697	28383	63591	59814
Methanosarcina_mazei_Go1	70588	113915	46467	56257	93973	25014	40273	72276	63228	124775	141952	86079	60633	57434	76138	51946	57256	50801	33751	227260	116213	47259	93187	36897	33312	35652	57871	98988	126942	129314	64763	81568	61308	53169	42227	26709	35989	51621	87101	38831	82836	44673	77558	41209	61774	87432	48300	33686	39077	48647	79079	101419	25991	30116	50478	17585	26760	38396	97891	28128	18667	27588	62493	57623
Methanosarcina_mazei_LYC	70818	118287	47918	58576	94976	26541	40260	72867	63666	127120	145002	88174	61465	58415	77179	52762	57066	51928	34965	235353	117871	48330	92762	37013	33442	36313	59067	97001	130247	127523	65743	86519	61639	51567	43107	26748	36598	52764	88321	39390	84069	45442	79015	41841	63338	89237	49083	34356	39106	48780	79203	101131	26286	29635	50584	17524	26214	38317	99268	28025	18417	27835	63565	58768
Methanosarcina_mazei	70409	113740	46481	56137	93779	24905	40128	72091	63036	124248	141396	85859	60575	57318	75949	51838	57098	50693	33666	226586	115748	47152	92981	36777	33203	35578	57840	98543	126614	128870	64571	81489	61119	52994	42179	26655	35909	51373	86885	38763	82617	44487	77392	41134	61591	87226	48196	33593	38967	48576	78911	101232	25993	30077	50287	17550	26700	38272	97517	28064	18649	27517	62419	57456
Methanosarcina_mazei_SarPi	70588	112766	45699	56163	93156	24559	40039	71383	62639	123305	141431	85052	60110	57287	76696	52134	56627	50622	33845	226965	114986	46613	92330	36774	32953	35557	57998	97142	126113	127056	64127	82451	61174	52976	42131	26824	36717	51351	86973	38424	82626	44153	76523	40653	61728	86401	48110	33394	38951	47618	77132	99716	25925	29366	49997	17420	25876	38330	96683	27869	18480	27706	62744	57412
Methanosarcina_mazei_S_6	71723	115345	46793	57238	94673	25404	41176	73004	63941	125768	144220	86403	61251	58361	77472	53276	57192	51371	34465	231875	117790	47482	93588	37101	33351	36198	59585	98813	128862	128699	65680	84675	62420	53813	42713	26942	37339	52584	88763	39091	84040	45073	78086	41333	63074	88388	49033	34204	39548	48194	78680	101311	26389	29810	50953	17470	26281	39084	98489	28207	18732	28033	63891	58071
Methanosarcina_mazei_Tuc01	60596	93992	40127	48888	82102	19997	31726	59186	52422	99923	111535	70300	51337	50674	66323	42769	48354	43902	28081	178633	92102	39336	80825	32960	29761	30398	48316	80018	105923	107899	51726	68205	50156	44637	35942	22947	31056	40502	72125	32819	68785	37824	64133	34833	53147	72057	42336	28070	33133	42219	68145	88307	22289	26237	44836	15433	23420	32181	81333	24690	16129	23970	54505	51415
Methanosarcina_mazei_WWM610	70572	114516	46487	57436	93909	25219	40667	72085	63569	125070	142727	85774	60178	57653	76242	52048	56588	51131	34219	229150	116505	46937	91847	36858	33510	35883	58515	96739	127015	126602	64572	83886	61499	52226	42166	26717	36716	52142	87430	38772	82825	44916	78318	41190	62560	87699	48298	33748	38673	48229	78081	100721	25957	29228	50403	17543	26346	38355	97285	27663	18346	27738	62781	57800
Methanosarcina_siciliae_C2J	93977	142152	60597	79042	121195	33887	55853	97323	86789	151738	177760	122111	83867	77266	98191	71241	74369	70355	44797	286723	136491	66286	128565	52488	52807	54319	74707	123330	162017	167918	81488	109817	77188	65239	67876	42975	45702	62116	120576	52800	110278	61280	104448	57650	88594	120414	63166	46631	51246	62282	99237	121266	35381	41845	79847	23743	38370	53646	128511	39540	27834	37061	76845	84835
Methanosarcina_siciliae_HI350	86494	128034	55633	72031	112472	30646	49608	87642	77736	135560	157610	108175	76562	73159	90843	64254	68048	63732	41044	257557	122461	59406	119789	49335	50107	49247	67140	111410	147628	153219	72799	99791	68513	59162	62297	40507	42279	55605	108890	47246	98121	55863	92428	51987	81226	108426	58238	42708	46322	56992	91848	111959	32205	39336	76699	22362	35783	48994	115734	37528	26071	35352	70703	80557
Methanosarcina_siciliae_T4_M	87219	130438	56600	74071	113189	31039	51019	89694	79486	138723	160955	110401	76859	73690	91464	65447	68955	65439	41375	264248	125267	60691	119591	50360	50946	50500	68815	112117	149738	154101	74614	102418	70204	59612	63292	40584	42794	57102	110143	48960	100379	56413	95108	52967	82702	111032	59045	42919	46425	57981	92775	112484	32714	39183	76759	22789	36521	49442	117061	36852	25864	35502	71868	80611
Methanosarcina_sp_Kolksee	74723	126736	48022	57720	94385	33031	54838	90343	74522	145607	171436	108048	69771	58340	79989	64802	62794	53885	41903	262271	137135	53236	93128	33227	30051	40636	65348	111547	141973	138551	78683	91238	71943	56140	49600	30571	37413	63241	100849	45493	94322	48390	88133	46117	65979	103303	47228	40676	43482	50639	83224	99681	28770	30095	47129	18084	28795	44826	109585	28322	19850	28920	62310	52462
Methanosarcina_sp_MTP4	71995	96602	48272	70925	105494	22681	37827	67840	58295	93438	118395	85835	69814	73914	77573	53685	57531	58667	31579	209056	87206	48868	111748	57548	53807	47932	55965	91505	126239	129993	54643	89005	47207	43821	60353	39055	37511	40325	88474	44776	80501	45482	71346	47665	74807	88574	54791	32809	36890	49378	80559	91630	32182	38686	78541	22938	37143	40668	93260	36454	26234	34918	62022	88589
Methanosarcina_sp_WH1	67689	106092	43312	54868	89996	25440	41699	71133	61339	112615	130917	87796	61650	54686	71725	53549	54146	48223	33071	213811	103237	46219	90026	36965	31824	34770	55122	92151	121260	120768	60475	79240	57029	49140	42488	27012	33273	46919	87081	38888	79378	43738	74975	41026	62351	86447	45950	33132	37395	45715	72924	91057	26007	29484	48428	15542	25320	38264	94057	26273	17531	24797	56976	59678
Methanosarcina_sp_WWM596	70117	113949	46482	57838	93810	28184	44100	75929	65386	120799	139373	94579	66721	57099	75021	55533	56465	50892	34940	228545	109822	49303	94384	37909	33272	36887	57415	95053	128082	125900	64374	84645	59897	49957	45348	27923	34387	50268	92205	40481	83674	46983	80150	44502	66854	92488	48479	35266	39018	48109	77169	95369	26745	30310	50369	16563	26646	39965	100291	27561	18716	25986	59821	63027
Methanosarcina_thermophila_CHTI_55	57166	89249	37824	40776	70012	22549	35728	57533	49495	96011	109453	68907	46779	43513	60342	42517	45342	35876	26861	162930	90534	37749	69710	26529	22203	25745	43299	72456	97561	96501	52778	59642	48751	43097	33603	22240	29767	41008	71642	31073	62111	33365	55844	30744	45848	64631	36060	27037	29383	38256	64654	73755	19703	21512	33992	14129	18760	29344	73435	19009	13113	22297	47308	41185
Methanosarcina_thermophila_TM_1	57291	89510	37388	40127	69354	22461	35917	57579	49504	96407	109978	68751	47033	43612	60367	42808	45143	35903	26975	162943	91110	37485	69946	25692	21653	25432	43759	72969	98129	96278	52471	59907	48950	42818	33507	22094	29639	40947	71609	30510	61974	33470	56000	30516	45608	65015	36495	27006	29330	37943	64480	73639	19774	21433	33974	13881	18293	29065	72872	18771	13196	22223	46882	41581
Methanosarcina_vacuolata_Z_761	74312	127625	48111	57995	94093	33192	54983	90915	74978	147011	172768	108525	69738	57660	79774	65157	62852	53773	42227	264991	138095	53632	92779	33029	29972	40845	65938	111646	142552	138666	79002	92150	72314	55994	49352	30371	37383	63504	101167	45752	95056	48644	88285	45763	65771	103866	46640	41101	43775	50480	82641	99487	28945	30080	46671	17932	28581	45057	109863	28105	19690	28819	62028	51778
Methanosphaera_sp_BMS	25052	61915	12761	23075	37662	22418	45043	56208	65981	149767	146380	86948	48397	17574	41070	41895	33043	27997	29201	168440	130832	39252	48452	9234	9848	24294	38297	69331	68523	74049	73258	40160	68146	24354	18862	9173	14715	55449	74459	25536	87095	44083	85489	35170	39990	74207	18630	30320	34204	21128	29159	43237	19065	21846	21197	3409	10333	33922	85139	15537	10967	7706	21767	17440
Methanosphaera_stadtmanae_DSM_3091	13293	47108	7035	11911	18618	18508	37678	38106	42418	113269	111150	49231	28308	4200	21617	22867	21052	10118	19066	125589	100282	22203	23812	3447	797	5635	19391	53274	44129	48768	52187	25539	47092	19741	4089	1415	8550	44080	42558	12762	51425	25278	51851	19324	18917	41530	9685	19517	20421	11247	15329	22829	9695	10761	1534	472	2103	20720	46732	4685	3250	1114	11679	6410
Methanosphaera_stadtmanae	13293	47108	7035	11911	18618	18508	37678	38106	42418	113269	111150	49231	28308	4200	21617	22867	21052	10118	19066	125589	100282	22203	23812	3447	797	5635	19391	53274	44129	48768	52187	25539	47092	19741	4089	1415	8550	44080	42558	12762	51425	25278	51851	19324	18917	41530	9685	19517	20421	11247	15329	22829	9695	10761	1534	472	2103	20720	46732	4685	3250	1114	11679	6410
Methanosphaerula_palustris_E1_9c	65116	66991	47937	42926	64711	9871	15754	37031	34040	38102	37560	40573	64581	62850	56944	25444	27197	62180	20071	44685	22606	70122	80849	44725	54485	46438	38080	22679	43759	64585	23137	44935	24368	38999	81361	54852	29288	9288	87825	34793	54765	38780	41318	49920	72893	46036	41916	17779	22603	36608	40050	75327	35715	48342	91441	33863	44067	29741	79693	41051	27766	46762	54096	70645
Methanospirillum_hungatei_JF_1	66794	95895	42841	47032	70393	14776	24927	49733	58383	98745	99681	70068	69600	44549	72404	44698	38098	52008	27594	121517	66560	73294	97953	35632	39066	34767	58088	56520	75460	103429	55815	58871	57507	52969	44371	26620	25159	25046	111000	38780	96126	58678	59816	45974	73864	63944	40741	23415	33851	39273	41714	81832	31723	43218	75442	15996	27406	35674	116757	31447	19725	23037	59470	58970
Methanospirillum_hungatei	57848	93581	36921	43761	61522	16525	28331	52063	56944	104347	116629	77865	68707	34250	63896	46372	36265	44398	27626	141789	75015	65784	88886	27428	29595	30418	53872	62278	74993	105351	62014	59326	55075	48264	39397	23036	22056	29703	106713	37398	93684	54576	66812	42946	64938	67705	34296	24672	33426	35913	39239	75881	27715	34715	55522	11711	20490	36027	110899	25355	15764	17889	51883	44834
Methanospirillum_sp_J_3_6_1_F_2_7_3	60260	96831	37627	44662	63778	17460	29601	54218	59395	109801	122599	81120	72253	35759	66126	48384	38020	46203	28788	148666	79232	67083	92100	27626	30664	31708	55286	65918	77679	109487	64728	61015	56950	49823	40833	23853	22557	31566	111032	37614	95908	57608	70196	45379	68096	70681	35150	25707	33998	36752	40713	78557	28030	35202	57289	12111	20929	37097	115415	26097	16383	18875	52654	47413
Methanothermobacter_marburgensis	38288	35268	27038	24597	54420	8978	14091	25545	24612	36235	31567	30742	37441	29314	30340	20340	21526	23446	13232	38230	29490	24254	43371	24677	10867	14217	30651	19765	34141	39050	17519	24550	23122	20845	13325	8338	13539	11868	35376	23113	41930	28373	33468	29535	39817	32160	30772	11710	17889	18144	21274	43717	19425	22167	21132	7989	18480	19126	50133	14527	8206	12178	27117	42545
Methanothermobacter_marburgensis_str_Marburg	38286	35267	27036	24596	54417	8979	14091	25546	24613	36236	31572	30744	37445	29314	30338	20343	21525	23449	13231	38214	29492	24255	43369	24679	10869	14216	30648	19770	34142	39052	17521	24545	23123	20844	13324	8339	13537	11870	35378	23111	41934	28371	33467	29539	39823	32159	30767	11710	17889	18140	21273	43715	19422	22166	21134	7989	18476	19126	50139	14526	8206	12181	27109	42544
Methanothermobacter_sp_CaT2	42058	37183	29870	27483	58066	9716	14847	26492	25625	37040	31204	30468	39340	31632	31337	19570	22138	26904	14245	37175	30166	26417	47925	26226	12813	15301	32002	18571	34842	39693	17579	25625	23916	22234	15300	9830	15085	12091	37827	24299	43784	30540	34788	30960	41849	32262	33895	12525	18805	18872	23219	47331	20231	24179	24304	8256	19647	19588	53057	16620	9056	12688	29616	44807
Methanothermobacter_sp_DP	39804	36251	28100	25633	56276	9190	14236	26388	25362	36879	32383	31645	39077	30214	31212	20851	22054	24542	13596	39020	29853	24949	44852	25639	11320	14662	31847	19868	34568	40290	17877	25393	23442	21710	13806	8529	13984	11903	36820	24000	43294	29572	34901	30836	41486	33391	31839	12087	18307	18859	21980	45868	20154	23097	21955	8279	19185	19662	52220	14951	8548	12657	28204	43924
Methanothermobacter_sp_EMTCatA1	42282	37142	29950	27629	57629	9397	14836	26080	25263	36110	30222	29495	39103	31510	31214	19150	22111	27197	14003	35086	29109	26592	48725	26183	13115	15310	31870	18251	34168	39900	17368	25288	23845	22299	15414	10097	15400	11626	38278	24245	43852	30733	33829	30469	41436	31334	34111	12158	18683	18692	23246	47372	19917	24076	24700	8153	19525	19365	53146	16835	9121	12498	29794	44440
Methanothermobacter_sp_KEPCO_1	40429	37896	28783	26209	57072	9749	14784	27218	25962	38575	34540	32541	40021	30807	31600	21694	22332	24958	14119	41154	31721	26094	45865	26445	11564	15085	32949	21679	36656	41545	18674	26272	24446	22284	14049	8759	14066	12683	37869	24313	44829	29787	34961	31356	42157	33786	32792	12692	19399	19340	22587	45981	20418	23512	21976	8362	19188	20466	53343	15404	8591	12862	29320	44457
Methanothermobacter_sp_THM_1	38023	36501	26963	27613	61446	9578	14765	25875	25848	37869	31741	30750	36664	30723	31052	20457	25153	26005	13297	39764	33370	26646	48562	26263	12750	15340	31785	20055	39300	41465	17994	27615	24373	20199	13888	9052	14011	13823	38384	22606	45010	31351	34288	28073	41233	33104	32160	12450	17687	18349	22825	44742	17869	23212	24521	7941	18803	20188	53611	16109	8714	12194	27790	44708
Methanothermobacter_sp_THM_2	41424	35829	26753	24361	54539	9129	14651	25885	25555	36625	32248	31864	39977	31247	32119	20229	22039	24204	14182	38827	30172	24317	46482	24014	10920	14709	31608	20491	35175	40824	17954	25016	24536	22401	14243	8527	14007	12156	37731	22841	43357	29999	33726	30450	41584	33132	33923	12322	19326	17970	22005	44902	20257	22674	22360	7971	18212	19713	52189	15371	8918	13135	28698	45928
Methanothermobacter_tenebrarum	23313	40961	17181	17996	38988	17330	27304	24831	24547	52255	43122	31575	33114	22174	21586	20495	20645	18953	13374	64453	42305	23184	34766	19711	7742	11233	18912	29632	40982	39763	23231	23477	29365	18858	14523	9158	11025	17205	34618	21379	39251	22470	30252	20726	27593	30170	17497	10835	15775	10584	19373	23474	13783	15711	11733	7235	12214	16672	34850	9534	6451	10699	14678	28360
Methanothermobacter_thermautotrophicus	43054	38302	30716	28332	58936	9787	15527	27120	26055	37353	31921	30827	40310	32330	31856	19924	22747	28004	14312	37488	30316	27270	49762	26970	13450	15775	32622	19021	35098	40795	17936	26155	24429	22806	15966	10359	15773	12302	39478	24922	45064	31285	35374	31279	42353	32662	34710	12481	18969	19170	23872	48403	20338	24675	25136	8409	20010	19954	54397	17074	9269	12840	30500	45479
Methanothermobacter_thermautotrophicus_str_Delta_H	42922	37763	30408	28114	58497	9516	15278	26667	25871	36680	30939	30342	39938	32028	31756	19618	22377	27786	14213	36117	29652	27102	49478	26746	13345	15738	32412	18349	34733	40282	17687	25962	24084	22552	15850	10286	15724	11865	39047	24771	44745	31316	34930	31047	42306	32247	34619	12384	18795	19074	23599	48202	20222	24403	25032	8318	19871	19738	54014	16960	9203	12618	30198	45039
Methanothermobacter_wolfeii	37608	35873	26498	27405	60992	9536	14655	25459	25651	37428	31027	30442	36241	30593	30975	20075	24965	25828	13138	38780	32973	26281	48195	25887	12678	15228	31368	19617	39055	40863	17545	27303	24335	19801	13734	8928	13948	13622	37858	22422	44713	31245	34013	27787	40910	32779	32093	12288	17491	18221	22708	44123	17719	23015	24393	7827	18701	19909	52945	16010	8717	12053	27572	44661
